Commit SHA,Commit message
24b2bc635e23e4235f51095fbe099beec27a65c8,'Fixed #24137 -- Switched to HTTP reason phrases from Python stdlib.'
ac650d02cbb66ab652ae529b8f03b486ef974dfb,'Fixed #24209 -- Prevented crash when parsing malformed RFC 2231 headers\n\nThanks Tom Christie for the report and review.'
332139d23dc79cdc846e8e51f0eeee7ddbc9d568,'Fixed typo in docs. Thanks Berker.'
728b6fd9ca8624271f072d5f4618dc3fd38e87f1,'Fixed #24219 -- Moved SelectDateWidget together with the other widgets\nand deprecated django.forms.extras.\n\nThanks Berker Peksag and Tim Graham for the reviews.'
84b6c768301096849f5589d7612b129c5445abd3,'Fixed #24210 -- Cleaned up relational fields __init__().\n\nThanks Collin Anderson and Tim Graham for the reviews.'
7a90b53d60f6a66340811417547e33e0bfadf09e,'Fixed #24053 -- Removed admin CSS & images for IE6 & 7.'
8196e4bdf498acb05e6680c81f9d7bf700f4295c,'Fixed #24154 -- Backends can now check support for expressions'
511be35779a98427387d9aa4abacce01dedd7272,'Fixed #24220 - Allowed lazy objects for success_url'
ea0ea7859a224225950a4df7c23eb3a7d823ddcd,'Fixed #24221 - Used precompiled regexp for percent-placeholder matching.'
ee23e03637aa8b82311f93b0a660574a0512891a,'Fixed #24190 -- Clarified len(queryset)'
0386b97706052b88cd6fbbf777698810981cfeb6,'Fixed test_runner test failure on Python 3.5; refs #23763.\n\nPython change is http://bugs.python.org/issue22032'
1cd41874d5a9ccbc0b5e1aca71f5be14efb92ce2,'Fixed typo in docs/ref/contrib/postgres/forms.txt.'
16ee52d21d6835302bcd5ee594c5d6a0ef22d138,'Fixed #24205 -- Deprecated Signal.disconnect weak parameter.'
f8e4e4a935512aedf815f6aee85bc797b498ea75,'Fixed warning leak in static.serve() test\n\nPartial forward port of b1bf8d64fb from 1.7.x. Refs #24193.'
4669b6a807811d6763b9fdc5df974cb67aa1fb56,'Fixed #24170 -- Implemented decompress for BaseRangeField widgets'
38c17871bb6dafd489367f6fe8bc56199223adb8,'Fixed #24104 -- Fixed check to look on field.many_to_many instead of class instance'
d450af8a2687ca2e90a8790eb567f9a25ebce85b,"""Fixed small inconsistency when handling aggregate's default_alias.\n\nRefs #14030."""
039465a6a7a18f48ea77ceadb6949990c0ec92e1,'Fixed typos in code comments.'
dccf41cff0f46a94aa1d853d1bad9052079bb454,'Fixed #24186 -- Fixed a typo in the admin docs.\n\nThanks to Keryn Knight for the report.'
64ecb3f07db4be5eef4d9eb7687f783ee446c82f,'Refs #24163 -- Fixed failing Oracle test when migrating from ForeignKey to OneToOneField\n\nThanks Tim Graham for review'
be1357e70983d4ad029a1ecdd05292f8be917a80,'Fixed a query failure on Python 3.5; refs #23763.\n\nThe failure was introduced in Django by\nc7fd9b242d2d63406f1de6cc3204e35aaa025233 and the change in\nPython 3.5 is https://hg.python.org/cpython/rev/a3c345ba3563.'
0ae94d0d3127adabcb0afaf32fd5dbe47d74cd57,'Fixes #24169 -- More arrayfield specific lookups.\n\nvarchar()[] cannot compare itself to text[]\n\nThanks to joelburton for the patch.'
61c102d010ef480cebe576cc1576d1101975925c,'Fixed #24183 -- Fixed wrong comparisons in Substr'
7f20041bca43ca33f0a9617793f2af7ab07c3fab,'Fixed #24155 -- Maintained kwargs and import order in migration writer\n\nThanks Tomas Dobrovolny for the report and Tim Graham for the review.'
bd691f4586c8ad45bd059ff9d3621cbf8afdcdce,'Fixed #24177 -- Added documentation about database view support in inspectdb'
b19b81b3960ec2090d40be65547502a3386a769b,'Fixed #24153 -- Fixed cookie test compatibility with Python 3.4.3+'
5792e6a88c1444d4ec84abe62077338ad3765b80,'Fixed #24163 -- Removed unique constraint after index on MySQL\n\nThanks \xc5\x81ukasz Harasimowicz for the report.'
eb6e12ca6f7a5d5ec1d6093657b887a06e75f5d8,'Fixed header of contrib.postgres translation catalog'
69c6a6868f0b4137bb293ff4326ecf4681506c37,'Fixed #24174 -- Fixed extra order by descending'
a420f83e7d2e446ca01ef7c13d30c2ef3e975e5c,'Fixed #24055 -- Keep reference to view class for resolve()'
67235fd4ef1b006fc9cdb2fa20e7bb93b0edff4b,'Removed support for initial_data fixtures per deprecation timeline.'
aff0e54d511f55dbcdbae6a79c237fbb3edc9973,'Fixed PostGIS crosses lookup and added crosses test'
25264d4e2a4b3fd6a25e6b617388ea24f3d48d63,'Documented django.utils.timezone.FixedOffset; thanks Aymeric.'
d60b96d98881b47c845125e82269ea6a9b268fbb,"""Fixed typo in 'Django Template Language'"""
d9edd2f68f6edaa5e634a7d93b29fe97cb7312fe,'Fixed #21108 -- Updated how to release docs: prereleases now go to PyPI.'
996292d6498d25c6b3e84435e82edeff5aaa0257,'Fixed a typo in the test responses docs.'
39d95fb6ada99c59d47fa0eae6d3128abafe2d58,"""Fixed #24092 -- Widened base field support for ArrayField.\n\nSeveral issues resolved here, following from a report that a base_field\nof GenericIpAddressField was failing.\n\nWe were using get_prep_value instead of get_db_prep_value in ArrayField\nwhich was bypassing any extra modifications to the value being made in\nthe base field's get_db_prep_value. Changing this broke datetime\nsupport, so the postgres backend has gained the relevant operation\nmethods to send dates/times/datetimes directly to the db backend instead\nof casting them to strings. Similarly, a new database feature has been\nadded allowing the uuid to be passed directly to the backend, as we do\nwith timedeltas.\n\nOn the other side, psycopg2 expects an Inet() instance for IP address\nfields, so we add a value_to_db_ipaddress method to wrap the strings on\npostgres. We also have to manually add a database adapter to psycopg2,\nas we do not wish to use the built in adapter which would turn\neverything into Inet() instances.\n\nThanks to smclenithan for the report."""
a17724b791275578334bcdc66b3a8113eb86605e,'Fixed the length of a headline in the 1.8 release notes.\n\nThis broke the website design in the sidebar because the line could not be wrapped.'
e8171daf0cd7f0e070395cb4c850c17fea32f11d,'Fixed #24146 -- Fixed a missing fields regression in admin checks.\n\nThis allows using get_field() early in the app loading process.\n\nThanks to PirosB3 and Tim Graham.'
b4ac23290772e0c11379eb2dfb81c750b7052b66,"'Fixed #24099 -- Removed contenttype.name deprecated field\n\nThis finsishes the work started on #16803.\nThanks Simon Charette, Tim Graham and Collin Anderson for the\nreviews.'"
a79e6b67175f532049967268c10609af6d31d140,'Fixed #24152 -- Deprecated GeoQuerySet aggregate methods\n\nThanks Josh Smeaton and Tim Graham for the reviews.'
5338ff4808c822a8b00e90154b884b7be3011e60,'Fixed #24160 -- Fixed model_regress test on Windows; refs #24007.'
726a9550db5129badc1c44809b0bed728fa1ad90,'Fixed #24143 -- Encouraged use of Http404 messages for debugging.'
28db4af80a319485c0da724d692e2f8396aa57e3,'Fixed #24135 -- Made RenameModel rename many-to-many tables.\n\nThanks Simon and Markus for reviews.'
3f9ec12d9c9eff9a3b1a205d87c7e66587cf9967,'Fixed #23712 -- Fixed KeyError with BaseForm._html_output()'
faf0d66a80e09be3656a337c33a8e70c7fbab7e3,'Fixed #23850 -- Fixed a migrations test failure on Mac OS X & Python 3'
39b58ad95ade8109de0f0ae3930e333b7f689c0f,'Fixed #24148 -- Documented a bug with case expressions in SQLite < 3.7.0'
2d5da57f4856656677d82d4a56f5914f3cc431d8,'Fixed incorrect error message in Options.get_fields()'
28308078f397d1de36fd0da417ac7da2544ba12d,'Fixed #22603 -- Reorganized classes in django.db.backends.'
737d24923ac69bb8b89af1bb2f3f4c4c744349e8,'Fixed #24075 -- Prevented running post_migrate signals when unapplying initial migrations of contenttypes and auth\n\nThanks Florian Apolloner for the report and Claude Paroz and Tim Graham for the review and help on the patch.'
a6f144fd4fee0090de3a99b1f50a4142722e7946,'Fixed a static view test on Windows.'
88786afbffc5c095f6491e080afea394f63bb44a,'Fixed #24147 -- Prevented managers leaking model during migrations\n\nThanks Tim Graham for the review.'
baf2542c4f502d8f5adc3704eb22ca237d50aee1,'Fixed DoS possibility in ModelMultipleChoiceField.\n\nThis is a security fix. Disclosure following shortly.\n\nThanks Keryn Knight for the report and initial patch.'
a3bebfdc34686622b91e7f3154390ca2058957f9,"""Ensured views.static.serve() doesn't use large memory on large files.\n\nThis issue was fixed in master by refs #24072."""
69b5e667385db9ed5e61917a58a75f97b6a97e68,'Fixed is_safe_url() to handle leading whitespace.\n\nThis is a security fix. Disclosure following shortly.'
316b8d49746933d1845d600314b002d9b64d3e3d,'Stripped headers containing underscores to prevent spoofing in WSGI environ.\n\nThis is a security fix. Disclosure following shortly.\n\nThanks to Jedediah Smith for the report.'
e7771ec380a116dbef481001fb1ce664f5c7311e,'Fixed bad model example in admin docs.'
e084ff01f27a28717eef471ff8e86b074d452f44,'Fixed #24136 -- Prevented crash when convert_extent input is None\n\nThanks Max Demars for the report.'
65246de7b1d70d25831ab394c4f4a75813f629fe,'Fixed #24031 -- Added CASE expressions to the ORM.'
aa8ee6a5731b37b73635e7605521fb1a54a5c10d,'Fixed test failures in Oracle introspection\n\nRefs #17785'
5d7217dce307ad55ca9f20da6737f6ab605ab96f,'Fixed typo in docs/release/1.8.txt & added word for spelling check.'
3844ccc958f59aef731dbb054a51fa37aa1d16ec,'Fixed #24138 -- Added modelform_factory to __all__.'
21b858cb6735cdfdc695ff7b076e4cbc1981bc88,'Fixed #24060 -- Added OrderBy Expressions'
f48e2258a96a08dcec843921206bcf7656e3ae45,"'Fixed #24133 -- Replaced formatting syntax in success_url placeholders\n\nThanks Laurent Payot for the report, and Markus Holtermann, Tim Graham\nfor the reviews.'"
5f7230e12f0d237cdc19d8930006b0fc7d9dbaa6,'Fixed #24124 (again) -- Updated tests with new default context_processors.\n\nThanks Collin for the review.'
4c413e231cfe788de6e371567f395c8ccbd26103,"'Fixed #17785 -- Preferred column names in get_relations introspection\n\nThanks Thomas G\xc3\xbcttler for the report and the initial patch, and\nTim Graham for the review.'"
b75c707943e159b80c179c538721406bbfb8b120,"""Fixed #24089 -- Added check for when ModelAdmin.fieldsets[1]['fields'] isn't a list/tuple."""
eeb88123e725946802732162a22e5ad856e0c50c,'Fixed #24129 -- Added indicator that migrations are rendering the initial state\n\nThanks Tim Graham for the review.'
9f51d0c86d9348349d921c393d6ffcbbfd521192,'Fixed test from refs #23913 when running tests in reverse.'
26a92619f62aeb6f60e15c62e8322c96744eff26,'Fixed #24124 -- Changed context_processors in the default settings.py'
bbbed99f6260a8b3e65cb990e49721b1ce4a441b,'Fixed #24123 -- Used all available migrations to generate the initial migration state\n\nThanks Collin Anderson for the input when creating the patch and Tim Graham for the review.'
8f5d6c77b6bbe0390b683cea649de6ad24d80fef,'Fixed #23878 -- Moved Query and Prefetch documentation'
a7c256cb5491bf2a77abdff01638239db5bfd9d5,"""Fixed #9893 -- Allowed using a field's max_length in the Storage."""
b5c1a85b50c709770b8e98aeecfeb8e81ca29dcf,"'Fixed #24118 -- Added --debug-sql option for tests.\n\nAdded a --debug-sql option for tests and runtests.py which outputs the\nSQL logger for failing tests. When combined with --verbosity=2, it also\noutputs the SQL for passing tests.\n\nThanks to Berker, Tim, Markus, Shai, Josh and Anssi for review and\ndiscussion.'"
d563e3be68369694a3bac1efd7779d8e03bb6a51,'Fixed #23913 -- Deprecated the `=` comparison in `if` template tag.'
28de5cd4de3ddacf67af40c6b31d4fefd85f31f8,'Fixed spelling errors in docs.'
be158e36251df0b07556657da47cdaf10913c57a,'Refs #24110 -- Added a more descriptive release note and fixed a spelling mistake.'
fdc2cc948725866212a9bcc97b9b7cf21bb49b90,'Fixed #24110 -- Rewrote migration unapply to preserve intermediate states'
f01306a6d81755bf93db6c8cab3529819e60e1fe,'Updated templates API reference.\n\nAccounted for multiple template engines and made a few small fixes.'
4797af2bb8d93215eb20408ca6517b9979f4cce5,'Updated custom template tags how-to.\n\nAccounted for multiple template engines and made a few small fixes.'
b86107ced15f9093f49469b76860cc98e7a7a671,'Fixed #24114 -- Improved error message in GEOSGeometry constructor'
07988744b347302925bc6cc66511e34224db55ab,'Fixed #13165 -- Added edit and delete links to admin foreign key widgets.\n\nThanks to Collin Anderson for the review and suggestions and Tim for the\nfinal review.'
48ad288679a0cb2e2cfb17f128903e6c5b1c4870,"""Fixed #24001 -- Added range fields for PostgreSQL.\n\nAdded support for PostgreSQL range types to contrib.postgres.\n\n- 5 new model fields\n- 4 new form fields\n- New validators\n- Uses psycopg2's range type implementation in python"""
74f02557e0183812d6d60e2548985c5c40b3d27b,'Fixed #23967 -- Added formats for Greek'
d7bc37d611b43d58be4b430faf0b9813bcde29c6,'Fixed #24097 -- Prevented AttributeError in redirect_to_login\n\nThanks Peter Schmidt for the report and the initial patch.\nThanks to \xe2\x80\x8bOktay Sancak for writing the original failing test and\nAlvin Savoy for supporting contributing back to the community.'
4986653d9d7956df26502e19277454649adbd23d,'Fixed a typo in contrib/auth/tests/custom_user.py docstring.'
8f4877c89d0f28e289399fbb46357623a49e7eb0,'Fixed #22583 -- Allowed RunPython and RunSQL to provide hints to the db router.\n\nThanks Markus Holtermann and Tim Graham for the review.'
665e0aa6ec80a48492033a3b2b4ffdfaae3c78eb,'Fixed #24094 -- Enabled template tests to run individually.'
c8bac4b556cf4716dc9003e5da48060cb72ba7cb,'Fixed #24098 -- Added no-op attributes to RunPython and RunSQL\n\nThanks Lo\xc3\xafc Bistuer and Tim Graham for the discussion and review.'
67d6a8c4e66c379111d0acf4552e162356917dd7,"""Fixed #24108 -- Updated Wilson's bio due to new Django Project Web site design."""
8fb7a0987cafc1cafc8b7eb8dd53301dea0aee40,'Fixed a typo in 1.8 release notes.'
c1493879d98328040b36ad93cd104c0b3b546772,'Fixed a typo in 1.8 release notes.'
13e4156518e9c13606870442f4fe1607c3d72518,'Fixed a typo in 1.8 release notes.'
0c7633178fa9410f102e4708cef979b873bccb76,"'Fixed #24020 -- Refactored SQL compiler to use expressions\n\nRefactored compiler SELECT, GROUP BY and ORDER BY generation.\nWhile there, also refactored select_related() implementation\n(get_cached_row() and get_klass_info() are now gone!).\n\nMade get_db_converters() method work on expressions instead of\ninternal_type. This allows the backend converters to target\nspecific expressions if need be.\n\nAdded query.context, this can be used to set per-query state.\n\nAlso changed the signature of database converters. They now accept\ncontext as an argument.'"
b8abfe141be17f20079f55b921dcaf7abe116c4b,'Fixed #24101 -- Fixed flaky admin_views selenium tests; refs #7361.'
543df07720181fe23737ba14f1a261ff6f37f49c,'Fixed #24073 -- Returned None for get_language when translations are deactivated\n\nThis fixes a regression caused by f7c287fca9. Thanks Markus Holtermann\nfor identifying the regression.'
ade985999657eaef6a9510c2aeba9b2196d7bf6e,'Fixed #24095 -- Prevented WarningLoggerTests from leaking a warnings filter.'
862ea825b5073588efafd5b7eed349ad098b5fe1,'Fixed #24093 -- Prevented MigrationWriter to write operation kwargs that are not explicitly deconstructed'
8713ea7568af8871bf1306f14cc928058df0d4c7,'Fixed null handling in Value expression'
f7c287fca9c9e6370cc88d1457d3ed9466703687,'Fixed #24073 -- Deactivated translations when leave_locale_alone is False\n\nThanks Tim Graham and Markus Holtermann for the reviews.'
5a4ac4ead986387216e0c0e1b4d4b6a537f87e0b,'Fixed #24078 -- Removed empty strings from GenericIPAddressField'
fb48eb05816b1ac87d58696cdfe48be18c901f16,'Fixed #12663 -- Formalized the Model._meta API for retrieving fields.\n\nThanks to Russell Keith-Magee for mentoring this Google Summer of\nCode 2014 project and everyone else who helped with the patch!'
0cdb09d48944df3f13cc1a4e1f5c49b786174ef9,"""Made context take priority over context processors.\n\nThis is the expected behavior, but given RequestContext's tortuous\nimplementation, a straightforward use of its API results in the\nopposite.\n\nThis commits fixes a regression that must have happened at different\npoints in the multiple templates engine refactor for different features."""
